sequence_num	token	bio_only	token_indices	upos	pos_indices	char_list	prediction
436	from	O	5.0	ADP	4.0	[41, 90, 13, 72]	O
436	the	O	3.0	DET	3.0	[67, 31, 49]	O
436	beginning	O	4230.0	VERB	14.0	[22, 49, 35, 32, 40, 40, 32, 40, 35]	O
436	.	O	13.0	PUNCT	8.0	[4]	O
436	.	O	13.0	PUNCT	8.0	[4]	O
436	.	O	13.0	PUNCT	8.0	[4]	O
436	sad	O	2567.0	ADJ	11.0	[69, 26, 30]	O
436	matchup	O	14801.0	NOUN	0.0	[72, 26, 67, 0, 31, 50, 9]	O
437	If	O	857.0	SCONJ	17.0	[36, 41]	O
437	there	O	1692.0	ADV	5.0	[67, 31, 49, 90, 49]	O
437	no	O	150.0	INTJ	13.0	[40, 13]	O
437	food	O	629.0	NOUN	0.0	[41, 13, 13, 30]	O
437	in	O	91.0	ADP	4.0	[32, 40]	O
437	minecraft	B	14801.0	NOUN	0.0	[72, 32, 40, 49, 0, 90, 26, 41, 67]	O
437	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
437	if	O	182.0	SCONJ	17.0	[32, 41]	O
437	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
437	idea	O	2575.0	NOUN	0.0	[32, 30, 49, 26]	O
437	is	O	52.0	AUX	2.0	[32, 69]	O
437	great	O	181.0	ADJ	11.0	[35, 90, 49, 26, 67]	O
438	Francis	B	14801.0	PROPN	9.0	[8, 90, 26, 40, 0, 32, 69]	B
438	teaming	O	14801.0	NOUN	0.0	[67, 49, 26, 72, 32, 40, 35]	O
438	up	O	109.0	ADV	5.0	[50, 9]	O
438	with	O	319.0	ADP	4.0	[24, 32, 67, 31]	O
438	the	O	3.0	DET	3.0	[67, 31, 49]	O
438	Trailer	B	390.0	PROPN	9.0	[73, 90, 26, 32, 43, 49, 90]	B
438	Park	I	1836.0	PROPN	9.0	[39, 26, 90, 2]	I
438	Boys	I	14801.0	PROPN	9.0	[68, 13, 79, 69]	I
438	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
438	make	O	1005.0	VERB	14.0	[72, 26, 2, 49]	O
438	a	O	74.0	DET	3.0	[26]	O
438	ultimate	O	14801.0	ADJ	11.0	[50, 43, 67, 32, 72, 26, 67, 49]	O
438	team	O	1198.0	NOUN	0.0	[67, 49, 26, 72]	O
438	up	O	109.0	ADV	5.0	[50, 9]	O
439	How	O	1208.0	ADV	5.0	[54, 13, 24]	O
439	old	O	915.0	ADJ	11.0	[13, 43, 30]	O
439	are	O	193.0	AUX	2.0	[26, 90, 49]	O
439	you	O	156.0	PRON	1.0	[79, 13, 50]	O
439	Taylor	B	10885.0	PROPN	9.0	[73, 26, 79, 43, 13, 90]	B
440	Hi	O	7467.0	INTJ	13.0	[54, 32]	B
440	Fleur	B	14801.0	PROPN	9.0	[8, 43, 49, 50, 90]	B
440	,	O	61.0	PUNCT	8.0	[1]	O
440	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
440	you	O	156.0	PRON	1.0	[79, 13, 50]	O
440	consider	O	5658.0	VERB	14.0	[0, 13, 40, 69, 32, 30, 49, 90]	O
440	helping	O	9984.0	VERB	14.0	[31, 49, 43, 9, 32, 40, 35]	O
440	our	O	197.0	PRON	1.0	[13, 50, 90]	O
440	dog	O	3503.0	NOUN	0.0	[30, 13, 35]	O
440	rescue	O	2234.0	NOUN	0.0	[90, 49, 69, 0, 50, 49]	O
440	charity	O	14801.0	NOUN	0.0	[0, 31, 26, 90, 32, 67, 79]	O
440	.	O	13.0	PUNCT	8.0	[4]	O
440	We	O	439.0	PRON	1.0	[86, 49]	O
440	met	O	475.0	X	6.0	[72, 49, 67]	O
440	you	O	156.0	PRON	1.0	[79, 13, 50]	O
440	at	O	55.0	ADP	4.0	[26, 67]	O
440	Crufts	B	14801.0	NOUN	0.0	[84, 90, 50, 41, 67, 69]	O
440	last	O	23.0	ADJ	11.0	[43, 26, 69, 67]	O
440	year	O	161.0	NOUN	0.0	[79, 49, 26, 90]	O
440	.	O	13.0	PUNCT	8.0	[4]	O
440	We	O	439.0	PRON	1.0	[86, 49]	O
440	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
440	some	O	281.0	DET	3.0	[69, 13, 72, 49]	O
440	very	O	837.0	ADV	5.0	[33, 49, 90, 79]	O
440	poorly	O	14801.0	ADV	5.0	[9, 13, 13, 90, 43, 79]	O
440	dogs	O	14801.0	NOUN	0.0	[30, 13, 35, 69]	O
440	requiring	O	14801.0	VERB	14.0	[90, 49, 46, 50, 32, 90, 32, 40, 35]	O
440	surgery	O	4605.0	NOUN	0.0	[69, 50, 90, 35, 49, 90, 79]	O
440	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
440	need	O	386.0	VERB	14.0	[40, 49, 49, 30]	O
440	some	O	281.0	DET	3.0	[69, 13, 72, 49]	O
440	fundraising	O	14801.0	NOUN	0.0	[41, 50, 40, 30, 90, 26, 32, 69, 32, 40, 35]	O
440	ideas	O	7474.0	NOUN	0.0	[32, 30, 49, 26, 69]	O
440	.	O	13.0	PUNCT	8.0	[4]	O
441	I	O	7.0	PRON	1.0	[36]	O
441	remember	O	496.0	VERB	14.0	[90, 49, 72, 49, 72, 22, 49, 90]	O
441	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
441	the	O	3.0	DET	3.0	[67, 31, 49]	O
441	voice	O	5183.0	NOUN	0.0	[33, 13, 32, 0, 49]	O
441	actor	O	2980.0	NOUN	0.0	[26, 0, 67, 13, 90]	O
441	of	O	45.0	ADP	4.0	[13, 41]	O
441	the	O	3.0	DET	3.0	[67, 31, 49]	O
441	waiter	O	14801.0	NOUN	0.0	[24, 26, 32, 67, 49, 90]	O
441	in	O	91.0	ADP	4.0	[32, 40]	O
441	the	O	3.0	DET	3.0	[67, 31, 49]	O
441	original	O	8612.0	ADJ	11.0	[13, 90, 32, 35, 32, 40, 26, 43]	O
441	TT	O	14801.0	X	6.0	[73, 73]	I
441	is	O	52.0	AUX	2.0	[32, 69]	O
441	the	O	3.0	DET	3.0	[67, 31, 49]	O
441	father	O	14801.0	NOUN	0.0	[41, 26, 67, 31, 49, 90]	O
441	of	O	45.0	ADP	4.0	[13, 41]	O
441	powerpuff	B	14801.0	NOUN	0.0	[9, 13, 24, 49, 90, 9, 50, 41, 41]	O
441	girls	I	5585.0	NOUN	0.0	[35, 32, 90, 43, 69]	O
441	.	O	13.0	PUNCT	8.0	[4]	O
442	where	O	6.0	ADV	5.0	[24, 31, 49, 90, 49]	O
442	was	O	71.0	AUX	2.0	[24, 26, 69]	O
442	it	O	70.0	PRON	1.0	[32, 67]	O
442	?	O	131.0	PUNCT	8.0	[55]	O
442	Turkey	B	14801.0	PROPN	9.0	[73, 50, 90, 2, 49, 79]	B
442	?	O	131.0	PUNCT	8.0	[55]	O
443	Beat	B	12502.0	X	6.0	[68, 49, 26, 67]	O
443	is	O	52.0	AUX	2.0	[32, 69]	O
443	so	O	79.0	ADV	5.0	[69, 13]	O
443	cold	O	1593.0	ADJ	11.0	[0, 13, 43, 30]	O
444	*	O	1743.0	PUNCT	8.0	[42]	O
444	LIT	O	14801.0	NOUN	0.0	[47, 36, 73]	O
444	SCHMOOD	O	14801.0	SYM	10.0	[25, 84, 54, 88, 6, 6, 77]	O
444	*	O	1743.0	PUNCT	8.0	[42]	O
445	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
445	'	O	573.0	PUNCT	8.0	[74]	O
445	s	O	5354.0	PART	15.0	[69]	O
445	dangerous	O	14801.0	ADJ	11.0	[30, 26, 40, 35, 49, 90, 13, 50, 69]	O
445	report	O	14801.0	NOUN	0.0	[90, 49, 9, 13, 90, 67]	O
445	him	O	958.0	PRON	1.0	[31, 32, 72]	O
445	to	O	35.0	ADP	4.0	[67, 13]	O
445	authorities	O	14801.0	NOUN	0.0	[26, 50, 67, 31, 13, 90, 32, 67, 32, 49, 69]	O
445	they	O	224.0	PRON	1.0	[67, 31, 49, 79]	O
445	do	O	421.0	VERB	14.0	[30, 13]	O
445	not	O	556.0	PART	15.0	[40, 13, 67]	O
445	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
445	access	O	9256.0	NOUN	0.0	[26, 0, 0, 49, 69, 69]	O
445	to	O	35.0	ADP	4.0	[67, 13]	O
445	the	O	3.0	DET	3.0	[67, 31, 49]	O
445	White	B	7938.0	PROPN	9.0	[86, 31, 32, 67, 49]	B
445	House	I	1791.0	PROPN	9.0	[54, 13, 50, 69, 49]	I
445	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
445	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
446	Hillary	B	14801.0	PROPN	9.0	[54, 32, 43, 43, 26, 90, 79]	B
446	lost	O	1899.0	VERB	14.0	[43, 13, 69, 67]	O
446	because	O	292.0	SCONJ	17.0	[22, 49, 0, 26, 50, 69, 49]	O
446	she	O	1525.0	PRON	1.0	[69, 31, 49]	O
446	cheated	O	14801.0	VERB	14.0	[0, 31, 49, 26, 67, 49, 30]	O
446	https	O	14801.0	INTJ	13.0	[31, 67, 67, 9, 69]	O
446	:	O	29.0	PUNCT	8.0	[53]	O
446	/	O	4761.0	PUNCT	8.0	[58]	O
446	/	O	4761.0	PUNCT	8.0	[58]	O
446	counterpropa	O	14801.0	NOUN	0.0	[0, 13, 50, 40, 67, 49, 90, 9, 90, 13, 9, 26]	O
446	.	O	13.0	PUNCT	8.0	[4]	O
446	com	O	714.0	X	6.0	[0, 13, 72]	O
446	/	O	4761.0	PUNCT	8.0	[58]	O
446	7	O	326.0	X	6.0	[63]	O
446	-	O	385.0	PUNCT	8.0	[37]	O
446	jaw-dropping-revelations-hearings-motion-dismiss-dnc-fraud-lawsuit	O	14801.0	NOUN	0.0	[23, 26, 24, 37, 30, 90, 13, 9, 9, 32, 40, 35, 37, 90, 49, 33, 49, 43, 26, 67, 32, 13, 40, 69, 37, 31, 49, 26, 90, 32, 40, 35, 69, 37, 72, 13, 67, 32, 13, 40, 37, 30, 32, 69, 72, 32, 69, 69, 37, 30, 40, 0, 37, 41, 90, 26, 50, 30, 37, 43, 26, 24, 69, 50, 32, 67]	O
446	/	O	4761.0	PUNCT	8.0	[58]	O
447	he	O	1152.0	PRON	1.0	[31, 49]	O
447	looks	O	2123.0	VERB	14.0	[43, 13, 13, 2, 69]	O
447	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
447	idubbbtv	B	14801.0	X	6.0	[32, 30, 50, 22, 22, 22, 67, 33]	O
448	Big	O	1277.0	PROPN	9.0	[68, 32, 35]	B
448	fan	O	5054.0	NOUN	0.0	[41, 26, 40]	O
448	of	O	45.0	ADP	4.0	[13, 41]	I
448	Ps	B	14801.0	NOUN	0.0	[39, 69]	O
448	4	I	960.0	X	6.0	[51]	O
448	but	O	92.0	CCONJ	16.0	[22, 50, 67]	O
448	cannot	O	6741.0	PART	15.0	[0, 26, 40, 40, 13, 67]	O
448	buy	O	2910.0	VERB	14.0	[22, 50, 79]	O
448	due	O	1684.0	ADP	4.0	[30, 50, 49]	O
448	to	O	35.0	ADP	4.0	[67, 13]	O
448	poorty	O	14801.0	NOUN	0.0	[9, 13, 13, 90, 67, 79]	O
448	.	O	13.0	PUNCT	8.0	[4]	O
448	.	O	13.0	PUNCT	8.0	[4]	O
448	plzzz	O	14801.0	X	6.0	[9, 43, 3, 3, 3]	O
448	help	O	237.0	VERB	14.0	[31, 49, 43, 9]	O
448	us	O	1286.0	PRON	1.0	[50, 69]	O
448	.	O	13.0	PUNCT	8.0	[4]	O
448	.	O	13.0	PUNCT	8.0	[4]	O
448	.	O	13.0	PUNCT	8.0	[4]	O
448	.	O	13.0	PUNCT	8.0	[4]	O
448	for	O	10.0	ADP	4.0	[41, 13, 90]	O
448	donation	O	14801.0	NOUN	0.0	[30, 13, 40, 26, 67, 32, 13, 40]	O
448	u	O	843.0	X	6.0	[50]	O
448	r	O	6732.0	AUX	2.0	[90]	O
448	looking	O	1115.0	VERB	14.0	[43, 13, 13, 2, 32, 40, 35]	O
448	kind	O	4497.0	ADV	5.0	[2, 32, 40, 30]	O
448	heart	O	205.0	NOUN	0.0	[31, 49, 26, 90, 67]	O
448	Person	O	14801.0	PROPN	9.0	[39, 49, 90, 69, 13, 40]	B
448	Contact	O	8812.0	VERB	14.0	[84, 13, 40, 67, 26, 0, 67]	O
448	918295750515	O	14801.0	NUM	7.0	[7, 29, 87, 38, 7, 81, 63, 81, 10, 81, 29, 81]	O
449	if	O	182.0	SCONJ	17.0	[32, 41]	O
449	exploding	O	14801.0	VERB	14.0	[49, 66, 9, 43, 13, 30, 32, 40, 35]	O
449	tnt	B	14801.0	NOUN	0.0	[67, 40, 67]	O
449	started	O	2476.0	VERB	14.0	[69, 67, 26, 90, 67, 49, 30]	O
449	at	O	55.0	ADP	4.0	[26, 67]	O
449	kindergarter	O	14801.0	NOUN	0.0	[2, 32, 40, 30, 49, 90, 35, 26, 90, 67, 49, 90]	O
450	He	O	244.0	PRON	1.0	[54, 49]	O
450	was	O	71.0	AUX	2.0	[24, 26, 69]	O
450	overwhelmed	O	14801.0	ADJ	11.0	[13, 33, 49, 90, 24, 31, 49, 43, 72, 49, 30]	O
450	by	O	1361.0	ADP	4.0	[22, 79]	O
450	butthurt	O	14801.0	NOUN	0.0	[22, 50, 67, 67, 31, 50, 90, 67]	O
450	.	O	13.0	PUNCT	8.0	[4]	O
450	SS	B	8993.0	NOUN	0.0	[25, 25]	O
450	should	O	1018.0	AUX	2.0	[69, 31, 13, 50, 43, 30]	O
450	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
450	tackled	O	14801.0	VERB	14.0	[67, 26, 0, 2, 43, 49, 30]	O
450	him	O	958.0	PRON	1.0	[31, 32, 72]	O
450	.	O	13.0	PUNCT	8.0	[4]	O
451	Emerson	B	14801.0	PROPN	9.0	[28, 72, 49, 90, 69, 13, 40]	B
451	?	O	131.0	PUNCT	8.0	[55]	O
451	!	O	81.0	PUNCT	8.0	[65]	O
451	.	O	13.0	PUNCT	8.0	[4]	O
451	.	O	13.0	PUNCT	8.0	[4]	O
451	.	O	13.0	PUNCT	8.0	[4]	O
451	.	O	13.0	PUNCT	8.0	[4]	O
451	.	O	13.0	PUNCT	8.0	[4]	O
451	.	O	13.0	PUNCT	8.0	[4]	O
451	I	O	7.0	PRON	1.0	[36]	O
451	'	O	573.0	PUNCT	8.0	[74]	O
451	m	O	1876.0	NOUN	0.0	[72]	O
451	on	O	137.0	ADP	4.0	[13, 40]	O
451	my	O	53.0	PRON	1.0	[72, 79]	O
451	way	O	1193.0	NOUN	0.0	[24, 26, 79]	O
451	😜	O	14801.0	SYM	10.0	[92]	O
452	they	O	224.0	PRON	1.0	[67, 31, 49, 79]	O
452	used	O	692.0	VERB	14.0	[50, 69, 49, 30]	O
452	Trinidad	B	14801.0	NOUN	0.0	[73, 90, 32, 40, 32, 30, 26, 30]	O
452	pepper	I	14801.0	NOUN	0.0	[9, 49, 9, 9, 49, 90]	O
453	mi	O	7586.0	X	6.0	[72, 32]	O
453	a	O	74.0	DET	3.0	[26]	O
453	back	O	376.0	ADV	5.0	[22, 26, 0, 2]	O
453	Ishawna	O	14801.0	PROPN	9.0	[36, 69, 31, 26, 24, 40, 26]	B
453	dem	O	14801.0	NOUN	0.0	[30, 49, 72]	O
453	duty	O	9008.0	NOUN	0.0	[30, 50, 67, 79]	O
453	man	O	1666.0	NOUN	0.0	[72, 26, 40]	O
453	here	O	22.0	ADV	5.0	[31, 49, 90, 49]	O
453	dem	O	14801.0	NOUN	0.0	[30, 49, 72]	O
453	too	O	122.0	ADV	5.0	[67, 13, 13]	O
453	lie	O	9625.0	VERB	14.0	[43, 32, 49]	O
453	.	O	13.0	PUNCT	8.0	[4]	O
453	.	O	13.0	PUNCT	8.0	[4]	O
453	dem	O	14801.0	NOUN	0.0	[30, 49, 72]	O
453	eat	O	5007.0	X	6.0	[49, 26, 67]	O
453	pum	O	14801.0	NOUN	0.0	[9, 50, 72]	O
453	pum	O	14801.0	NOUN	0.0	[9, 50, 72]	O
453	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
453	pork	O	14801.0	NOUN	0.0	[9, 13, 90, 2]	O
453	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
453	say	O	850.0	VERB	14.0	[69, 26, 79]	O
453	dem	O	14801.0	NOUN	0.0	[30, 49, 72]	O
453	do	O	421.0	VERB	14.0	[30, 13]	O
453	n	O	489.0	PART	15.0	[40]	O
453	'	O	573.0	PUNCT	8.0	[74]	O
453	t	O	5427.0	NOUN	0.0	[67]	O
453	do	O	421.0	VERB	14.0	[30, 13]	O
453	it	O	70.0	PRON	1.0	[32, 67]	O
453	.	O	13.0	PUNCT	8.0	[4]	O
453	.	O	13.0	PUNCT	8.0	[4]	O
454	Trevor	B	14801.0	NOUN	0.0	[73, 90, 49, 33, 13, 90]	O
454	Noah	I	14801.0	PROPN	9.0	[19, 13, 26, 31]	B
454	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
454	not	O	556.0	PART	15.0	[40, 13, 67]	O
454	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
454	a	O	74.0	DET	3.0	[26]	O
454	career	O	8133.0	NOUN	0.0	[0, 26, 90, 49, 49, 90]	O
454	if	O	182.0	SCONJ	17.0	[32, 41]	O
454	it	O	70.0	PRON	1.0	[32, 67]	O
454	was	O	71.0	AUX	2.0	[24, 26, 69]	O
454	n	O	489.0	PART	15.0	[40]	O
454	'	O	573.0	PUNCT	8.0	[74]	O
454	t	O	5427.0	NOUN	0.0	[67]	O
454	for	O	10.0	ADP	4.0	[41, 13, 90]	O
454	trump	B	14801.0	NOUN	0.0	[67, 90, 50, 72, 9]	O
454	winning	O	3884.0	VERB	14.0	[24, 32, 40, 40, 32, 40, 35]	O
454	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
454	all	O	335.0	DET	3.0	[26, 43, 43]	O
454	other	O	2676.0	ADJ	11.0	[13, 67, 31, 49, 90]	O
454	failing	O	14801.0	NOUN	0.0	[41, 26, 32, 43, 32, 40, 35]	O
454	liberal	O	14801.0	ADJ	11.0	[43, 32, 22, 49, 90, 26, 43]	O
454	media	O	3515.0	NOUN	0.0	[72, 49, 30, 32, 26]	O
455	*	O	1743.0	PUNCT	8.0	[42]	O
455	*	O	1743.0	PUNCT	8.0	[42]	O
455	SESSEL	O	14801.0	X	6.0	[25, 28, 25, 25, 28, 47]	B
455	*	O	1743.0	PUNCT	8.0	[42]	O
455	*	O	1743.0	PUNCT	8.0	[42]	O
456	I	O	7.0	PRON	1.0	[36]	O
456	LIVE	O	4318.0	VERB	14.0	[47, 36, 62, 28]	O
456	FOR	O	586.0	ADP	4.0	[8, 6, 59]	O
456	YOUR	O	14729.0	PRON	1.0	[16, 6, 83, 59]	O
456	VLOGS	O	14801.0	NOUN	0.0	[62, 47, 6, 12, 25]	O
456	ESTEE	B	14801.0	PROPN	9.0	[28, 25, 73, 28, 28]	B
456	!	O	81.0	PUNCT	8.0	[65]	O
456	Ps	O	14801.0	NOUN	0.0	[39, 69]	O
456	.	O	13.0	PUNCT	8.0	[4]	O
456	the	O	3.0	DET	3.0	[67, 31, 49]	O
456	quality	O	14801.0	NOUN	0.0	[46, 50, 26, 43, 32, 67, 79]	O
456	is	O	52.0	AUX	2.0	[32, 69]	O
456	so	O	79.0	ADV	5.0	[69, 13]	O
456	good	O	75.0	ADJ	11.0	[35, 13, 13, 30]	O
456	which	O	705.0	PRON	1.0	[24, 31, 32, 0, 31]	O
456	camera	O	4533.0	NOUN	0.0	[0, 26, 72, 49, 90, 26]	O
456	do	O	421.0	VERB	14.0	[30, 13]	O
456	you	O	156.0	PRON	1.0	[79, 13, 50]	O
456	use	O	5328.0	VERB	14.0	[50, 69, 49]	O
456	if	O	182.0	SCONJ	17.0	[32, 41]	O
456	you	O	156.0	PRON	1.0	[79, 13, 50]	O
456	do	O	421.0	VERB	14.0	[30, 13]	O
456	n	O	489.0	PART	15.0	[40]	O
456	'	O	573.0	PUNCT	8.0	[74]	O
456	t	O	5427.0	NOUN	0.0	[67]	O
456	mind	O	2008.0	NOUN	0.0	[72, 32, 40, 30]	O
456	me	O	130.0	PRON	1.0	[72, 49]	O
456	asking	O	4239.0	VERB	14.0	[26, 69, 2, 32, 40, 35]	O
456	?	O	131.0	PUNCT	8.0	[55]	O
456	:	O	29.0	PUNCT	8.0	[53]	O
456	)	O	102.0	PUNCT	8.0	[70]	O
457	So	O	356.0	ADV	5.0	[25, 13]	O
457	many	O	123.0	ADJ	11.0	[72, 26, 40, 79]	O
457	butthurt	O	14801.0	NOUN	0.0	[22, 50, 67, 67, 31, 50, 90, 67]	O
457	Sinophiles	B	14801.0	NOUN	0.0	[25, 32, 40, 13, 9, 31, 32, 43, 49, 69]	O
457	in	O	91.0	ADP	4.0	[32, 40]	O
457	the	O	3.0	DET	3.0	[67, 31, 49]	O
457	comments	O	14801.0	NOUN	0.0	[0, 13, 72, 72, 49, 40, 67, 69]	O
458	100	O	1805.0	NUM	7.0	[29, 10, 10]	O
458	Days	O	879.0	NOUN	0.0	[77, 26, 79, 69]	O
458	of	O	45.0	ADP	4.0	[13, 41]	O
458	Record	O	10371.0	NOUN	0.0	[59, 49, 0, 13, 90, 30]	O
458	setting	O	8341.0	NOUN	0.0	[69, 49, 67, 67, 32, 40, 35]	O
458	Accomplishments	O	14801.0	NOUN	0.0	[21, 0, 0, 13, 72, 9, 43, 32, 69, 31, 72, 49, 40, 67, 69]	O
458	The	O	191.0	DET	3.0	[73, 31, 49]	B
458	#	O	9143.0	NOUN	0.0	[71]	O
458	Lamestream	O	14801.0	X	6.0	[47, 26, 72, 49, 69, 67, 90, 49, 26, 72]	I
458	media	O	3515.0	NOUN	0.0	[72, 49, 30, 32, 26]	O
458	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
458	other	O	2676.0	ADJ	11.0	[13, 67, 31, 49, 90]	O
458	#	O	9143.0	NOUN	0.0	[71]	O
458	FakeNews	O	14801.0	NOUN	0.0	[8, 26, 2, 49, 19, 49, 24, 69]	O
458	#	O	9143.0	NOUN	0.0	[71]	O
458	LiberalLunatics	O	14801.0	NOUN	0.0	[47, 32, 22, 49, 90, 26, 43, 47, 50, 40, 26, 67, 32, 0, 69]	O
458	Do	O	431.0	VERB	14.0	[77, 13]	O
458	n	O	489.0	PART	15.0	[40]	O
458	'	O	573.0	PUNCT	8.0	[74]	O
458	t	O	5427.0	NOUN	0.0	[67]	O
458	Want	O	2319.0	PROPN	9.0	[86, 26, 40, 67]	O
458	You	O	151.0	PRON	1.0	[16, 13, 50]	O
458	To	O	2458.0	ADP	4.0	[73, 13]	O
458	Know	O	3499.0	VERB	14.0	[56, 40, 13, 24]	O
458	About	O	719.0	ADV	5.0	[21, 22, 13, 50, 67]	O
458	can	O	381.0	AUX	2.0	[0, 26, 40]	O
458	be	O	179.0	AUX	2.0	[22, 49]	O
458	read	O	2345.0	VERB	14.0	[90, 49, 26, 30]	O
458	at	O	55.0	ADP	4.0	[26, 67]	O
458	www	O	14801.0	INTJ	13.0	[24, 24, 24]	O
458	.	O	13.0	PUNCT	8.0	[4]	O
458	whitehouse	O	14801.0	PRON	1.0	[24, 31, 32, 67, 49, 31, 13, 50, 69, 49]	O
458	.	O	13.0	PUNCT	8.0	[4]	O
458	gov	O	2188.0	X	6.0	[35, 13, 33]	O
458	Statements	O	14801.0	NOUN	0.0	[25, 67, 26, 67, 49, 72, 49, 40, 67, 69]	O
458	&	O	14801.0	CCONJ	16.0	[52]	O
458	Releases	O	14801.0	NOUN	0.0	[59, 49, 43, 49, 26, 69, 49, 69]	O
459	crawpa	O	14801.0	NOUN	0.0	[0, 90, 26, 24, 9, 26]	O
459	a	O	74.0	DET	3.0	[26]	O
459	eat	O	5007.0	X	6.0	[49, 26, 67]	O
459	it	O	70.0	PRON	1.0	[32, 67]	O
459	too	O	122.0	ADV	5.0	[67, 13, 13]	O
459	.	O	13.0	PUNCT	8.0	[4]	O
460	Are	O	4336.0	AUX	2.0	[21, 90, 49]	O
460	planes	O	14801.0	NOUN	0.0	[9, 43, 26, 40, 49, 69]	O
460	the	O	3.0	DET	3.0	[67, 31, 49]	O
460	new	O	742.0	ADJ	11.0	[40, 49, 24]	O
460	fight	O	5506.0	NOUN	0.0	[41, 32, 35, 31, 67]	O
460	club	O	5009.0	NOUN	0.0	[0, 43, 50, 22]	O
460	?	O	131.0	PUNCT	8.0	[55]	O
461	Guess	O	7458.0	PROPN	9.0	[12, 50, 49, 69, 69]	O
461	who	O	96.0	PRON	1.0	[24, 31, 13]	O
461	'	O	573.0	PUNCT	8.0	[74]	O
461	s	O	5354.0	PART	15.0	[69]	O
461	back	O	376.0	ADV	5.0	[22, 26, 0, 2]	O
461	again	O	68.0	ADV	5.0	[26, 35, 26, 32, 40]	O
462	Get	O	1748.0	VERB	14.0	[12, 49, 67]	O
462	ready	O	1392.0	ADJ	11.0	[90, 49, 26, 30, 79]	O
462	for	O	10.0	ADP	4.0	[41, 13, 90]	O
462	the	O	3.0	DET	3.0	[67, 31, 49]	O
462	Holier	O	14801.0	PROPN	9.0	[54, 13, 43, 32, 49, 90]	B
462	Than	O	6281.0	ADV	5.0	[73, 31, 26, 40]	O
462	Thou	O	14801.0	PRON	1.0	[73, 31, 13, 50]	O
462	F	B	9645.0	PROPN	9.0	[8]	O
462	1	I	121.0	X	6.0	[29]	I
462	Prima	O	14801.0	PROPN	9.0	[39, 90, 32, 72, 26]	B
462	Donnas	O	14801.0	PROPN	9.0	[77, 13, 40, 40, 26, 69]	I
462	to	O	35.0	ADP	4.0	[67, 13]	O
462	spoil	O	6350.0	NOUN	0.0	[69, 9, 13, 32, 43]	O
462	the	O	3.0	DET	3.0	[67, 31, 49]	O
462	show	O	76.0	VERB	14.0	[69, 31, 13, 24]	O
462	.	O	13.0	PUNCT	8.0	[4]	O
462	Alonso	B	14801.0	PROPN	9.0	[21, 43, 13, 40, 69, 13]	B
462	222	O	14801.0	NUM	7.0	[38, 38, 38]	I
462	.	O	13.0	PUNCT	8.0	[4]	O
462	548	O	14801.0	NUM	7.0	[81, 51, 87]	O
462	MPH	O	10250.0	PROPN	9.0	[88, 39, 54]	B
462	practice	O	2060.0	NOUN	0.0	[9, 90, 26, 0, 67, 32, 0, 49]	O
462	lap	O	14801.0	NOUN	0.0	[43, 26, 9]	O
462	at	O	55.0	ADP	4.0	[26, 67]	O
462	Indy	O	14801.0	PROPN	9.0	[36, 40, 30, 79]	B
462	.	O	13.0	PUNCT	8.0	[4]	O
462	Big	O	1277.0	PROPN	9.0	[68, 32, 35]	B
462	Balls	O	14801.0	NOUN	0.0	[68, 26, 43, 43, 69]	O
462	✔	O	14801.0	SYM	10.0	[92]	O
463	You	O	151.0	PRON	1.0	[16, 13, 50]	O
463	'	O	573.0	PUNCT	8.0	[74]	O
463	re	O	13502.0	ADP	4.0	[90, 49]	O
463	in	O	91.0	ADP	4.0	[32, 40]	O
463	first	O	77.0	ADV	5.0	[41, 32, 90, 69, 67]	O
463	class	O	663.0	NOUN	0.0	[0, 43, 26, 69, 69]	O
463	Casey	B	8904.0	PROPN	9.0	[84, 26, 69, 49, 79]	B
463	.	O	13.0	PUNCT	8.0	[4]	O
463	Would	O	14559.0	AUX	2.0	[86, 13, 50, 43, 30]	O
463	'	O	573.0	PUNCT	8.0	[74]	O
463	ve	O	12927.0	NOUN	0.0	[33, 49]	O
463	had	O	120.0	AUX	2.0	[31, 26, 30]	O
463	to	O	35.0	ADP	4.0	[67, 13]	O
463	be	O	179.0	AUX	2.0	[22, 49]	O
